OrderID,Date,Region,City,Category,Product,Customer,Quantity,UnitPrice,Discount,Sales,Profit
101597,2023-04-12,South,Chennai,Electronics,Smartphone,Customer_821,7,24828,2000,171796.0,28980
101598,2023-05-29,South,Kochi,Office Supplies,Stapler,Customer_643,18,9395,100,169010.0,36636
101599,2024-01-06,North,Jaipur,Office Supplies,Notebook,Customer_580,6,32483,2000,192898.0,45977
101600,2023-07-17,South,Chennai,Furniture,Desk,Customer_771,14,5724,5000,75136.0,9776
101601,2025-03-20,East,Ranchi,Furniture,Sofa,Customer_857,28,29554,2000,825512.0,228565
101602,2024-03-03,West,Pune,Electronics,Projector,Customer_534,10,65260,5000,647600.0,44531
101603,2024-10-27,North,Delhi,Office Supplies,Printer Paper,Customer_792,21,5336,200,111856.0,13349
101604,2024-01-31,East,Patna,Office Supplies,Whiteboard,Customer_335,30,40488,5000,1209640.0,347316
101605,2023-09-15,South,Kochi,Furniture,Desk,Customer_709,16,44980,1000,718680.0,128822
101606,2023-12-23,East,Patna,Furniture,Sofa,Customer_526,8,41132,200,328856.0,91028
101607,2023-07-12,East,Bhubaneswar,Furniture,Sofa,Customer_693,14,36606,200,512284.0,102169
101608,2024-06-16,South,Chennai,Electronics,SSD,Customer_730,18,72570,200,1306060.0,132063
101609,2023-12-12,South,Bengaluru,Office Supplies,Stapler,Customer_898,10,32478,100,324680.0,64784
101610,2023-09-18,South,Kochi,Furniture,Chair,Customer_402,16,35586,1000,568376.0,93651
101611,2023-09-18,North,Lucknow,Electronics,Camera,Customer_833,18,51621,0,929178.0,61917
101612,2024-03-13,West,Surat,Office Supplies,Whiteboard,Customer_841,9,67093,1000,602837.0,93514
101613,2025-03-31,West,Mumbai,Furniture,Cabinet,Customer_397,11,15755,100,173205.0,16502
101614,2025-01-30,North,Delhi,Electronics,Keyboard,Customer_111,18,70252,200,1264336.0,103492
101615,2023-10-19,West,Pune,Electronics,Projector,Customer_62,1,14705,200,14505.0,4267
101616,2025-05-10,West,Pune,Electronics,Mouse,Customer_634,20,74891,5000,1492820.0,174188
101617,2023-07-28,South,Hyderabad,Electronics,Printer,Customer_599,11,28919,100,318009.0,79956
101618,2025-05-15,North,Chandigarh,Electronics,Projector,Customer_759,20,35453,5000,704060.0,120791
101619,2024-03-21,West,Pune,Electronics,Smartphone,Customer_625,6,22846,100,136976.0,-5554
101620,2025-01-26,West,Surat,Electronics,Mouse,Customer_103,28,10847,500,303216.0,69165
101621,2024-06-20,West,Surat,Electronics,Printer,Customer_784,9,26986,2000,240874.0,41642
101622,2023-05-28,East,Patna,Electronics,Smartphone,Customer_520,20,50942,5000,1013840.0,162769
101623,2023-10-25,North,Jaipur,Electronics,Camera,Customer_213,7,41284,200,288788.0,43686
101624,2024-12-31,South,Kochi,Office Supplies,Printer Ink,Customer_984,1,73934,100,73834.0,15606
101625,2024-03-10,North,Jaipur,Office Supplies,Marker Set,Customer_369,13,2786,500,35718.0,5681
101626,2025-05-24,North,Jaipur,Furniture,Bookshelf,Customer_235,9,48150,200,433150.0,73476
101627,2024-09-22,South,Bengaluru,Furniture,Bookshelf,Customer_50,25,30060,0,751500.0,170422
101628,2023-10-13,North,Lucknow,Electronics,Printer,Customer_955,9,59488,100,535292.0,65995
101629,2024-08-09,South,Hyderabad,Furniture,Bookshelf,Customer_171,17,8852,100,150384.0,40295
101630,2024-09-09,South,Chennai,Office Supplies,Printer Ink,Customer_965,14,22110,100,309440.0,16801
101631,2025-02-18,North,Delhi,Electronics,Keyboard,Customer_837,26,23526,1000,610676.0,49485
101632,2025-02-23,East,Bhubaneswar,Electronics,Printer,Customer_955,6,32297,5000,188782.0,9851
101633,2025-05-16,East,Kolkata,Office Supplies,Whiteboard,Customer_917,2,51716,100,103332.0,9480
101634,2023-04-23,South,Hyderabad,Office Supplies,Marker Set,Customer_588,26,36705,500,953830.0,106301
101635,2024-06-25,South,Hyderabad,Office Supplies,Whiteboard,Customer_773,2,8891,500,17282.0,1451
101636,2023-12-29,West,Surat,Office Supplies,Whiteboard,Customer_744,13,68919,500,895447.0,260150
101637,2024-09-06,West,Ahmedabad,Office Supplies,Printer Ink,Customer_171,17,65600,100,1115100.0,280123
101638,2024-05-13,East,Patna,Electronics,Projector,Customer_926,14,50244,500,702916.0,87779
101639,2025-02-06,South,Bengaluru,Electronics,Camera,Customer_794,21,19389,500,406669.0,108295
101640,2024-12-30,South,Chennai,Furniture,Chair,Customer_146,1,29862,500,29362.0,3324
101641,2023-04-14,West,Ahmedabad,Electronics,Smartphone,Customer_134,14,6830,100,95520.0,27407
101642,2023-10-29,East,Patna,Electronics,SSD,Customer_477,30,50766,2000,1520980.0,407665
101643,2023-01-12,East,Ranchi,Electronics,Smartphone,Customer_70,12,43544,100,522428.0,66654
101644,2024-01-16,North,Chandigarh,Office Supplies,Stapler,Customer_576,9,7949,0,71541.0,12689
101645,2023-02-22,North,Jaipur,Furniture,Bookshelf,Customer_818,20,60431,200,1208420.0,248261
101646,2024-08-02,North,Jaipur,Furniture,Cabinet,Customer_782,17,4839,2000,80263.0,19650
101647,2023-05-26,North,Chandigarh,Furniture,Bookshelf,Customer_677,23,57753,2000,1326319.0,305896
101648,2023-07-19,South,Bengaluru,Office Supplies,Printer Ink,Customer_283,13,28966,0,376558.0,-2678
101649,2023-03-09,West,Pune,Furniture,Chair,Customer_438,18,74573,200,1342114.0,399421
101650,2024-11-19,South,Bengaluru,Furniture,Table,Customer_495,26,8762,100,227712.0,38045
101651,2024-04-25,West,Mumbai,Electronics,Smartphone,Customer_832,29,45023,1000,1304667.0,302657
101652,2024-06-16,East,Patna,Office Supplies,Stapler,Customer_335,17,20494,2000,346398.0,76377
101653,2025-01-11,East,Bhubaneswar,Electronics,Laptop,Customer_445,16,35776,200,572216.0,163072
101654,2025-05-14,West,Mumbai,Office Supplies,Marker Set,Customer_821,28,33869,0,948332.0,242789
101655,2024-03-05,South,Hyderabad,Furniture,Chair,Customer_949,4,71168,1000,283672.0,39926
101656,2023-02-28,East,Patna,Electronics,Mouse,Customer_167,20,63168,2000,1261360.0,83981
101657,2023-08-30,West,Surat,Furniture,Chair,Customer_425,16,4110,200,65560.0,18645
101658,2025-04-03,West,Surat,Furniture,Sofa,Customer_220,13,56474,5000,729162.0,79316
101659,2025-03-26,South,Chennai,Electronics,Projector,Customer_335,19,49494,5000,935386.0,66150
101660,2023-02-22,North,Chandigarh,Office Supplies,Printer Ink,Customer_505,29,12199,5000,348771.0,87898
101661,2024-01-01,North,Jaipur,Electronics,Laptop,Customer_137,10,48172,2000,479720.0,106217
101662,2023-01-01,North,Delhi,Electronics,Keyboard,Customer_339,4,5204,1000,19816.0,1398
101663,2025-05-01,South,Hyderabad,Furniture,Cabinet,Customer_111,9,77874,200,700666.0,142836
101664,2023-04-09,East,Bhubaneswar,Electronics,Smartphone,Customer_621,28,34176,100,956828.0,201762
101665,2024-04-08,West,Pune,Office Supplies,Marker Set,Customer_33,13,44488,2000,576344.0,52275
101666,2025-05-17,East,Patna,Furniture,Table,Customer_723,27,52672,500,1421644.0,357886
101667,2023-05-01,East,Patna,Electronics,Mouse,Customer_473,5,20444,0,102220.0,7141
101668,2024-08-16,South,Bengaluru,Furniture,Chair,Customer_153,24,9726,200,233224.0,56578
101669,2023-08-03,South,Kochi,Furniture,Cabinet,Customer_126,30,72467,2000,2172010.0,427707
101670,2025-04-02,West,Mumbai,Furniture,Chair,Customer_401,7,45331,0,317317.0,19746
101671,2023-05-17,East,Ranchi,Electronics,Smartphone,Customer_475,22,52199,5000,1143378.0,259873
101672,2023-09-14,East,Ranchi,Office Supplies,Marker Set,Customer_982,30,74361,5000,2225830.0,-3189
101673,2023-10-12,West,Mumbai,Furniture,Bookshelf,Customer_152,2,18494,100,36888.0,6573
101674,2023-12-12,South,Hyderabad,Furniture,Desk,Customer_790,1,47381,2000,45381.0,6160
101675,2025-01-31,North,Delhi,Furniture,Sofa,Customer_207,7,19473,200,136111.0,29956
101676,2023-02-10,East,Ranchi,Office Supplies,Whiteboard,Customer_628,30,25876,500,775780.0,188070
101677,2025-03-21,West,Ahmedabad,Office Supplies,Printer Ink,Customer_46,10,43695,0,436950.0,66343
101678,2024-08-28,North,Jaipur,Furniture,Cabinet,Customer_937,29,79891,1000,2315839.0,249499
101679,2023-09-18,South,Kochi,Furniture,Bookshelf,Customer_913,21,5173,5000,103633.0,11126
101680,2024-03-16,West,Ahmedabad,Electronics,Printer,Customer_235,2,29171,5000,53342.0,8658
101681,2025-01-20,North,Delhi,Furniture,Sofa,Customer_834,29,71736,500,2079844.0,112490
101682,2024-02-03,East,Kolkata,Furniture,Sofa,Customer_219,18,72498,200,1304764.0,319561
101683,2024-05-06,East,Bhubaneswar,Office Supplies,Stapler,Customer_206,1,56395,0,56395.0,7455
101684,2024-03-12,North,Delhi,Electronics,Keyboard,Customer_174,22,38414,2000,843108.0,96344
101685,2024-10-16,South,Hyderabad,Furniture,Desk,Customer_784,30,37950,200,1138300.0,340888
101686,2025-02-15,North,Delhi,Electronics,Monitor,Customer_874,30,536,100,15980.0,1062
101687,2024-06-07,East,Bhubaneswar,Electronics,Smartphone,Customer_346,4,65696,5000,257784.0,66713
101688,2024-02-02,North,Jaipur,Office Supplies,Whiteboard,Customer_285,26,11014,200,286164.0,70754
101689,2024-06-18,South,Chennai,Office Supplies,Notebook,Customer_933,30,11427,0,342810.0,31049
101690,2024-06-08,South,Kochi,Office Supplies,Marker Set,Customer_31,11,51123,5000,557353.0,133312
101691,2025-02-01,West,Pune,Electronics,Mouse,Customer_636,21,63463,5000,1327723.0,261015
101692,2023-07-12,South,Kochi,Office Supplies,Printer Ink,Customer_397,11,48448,100,532828.0,146523
101693,2025-06-01,North,Lucknow,Electronics,SSD,Customer_665,11,54564,2000,598204.0,155162
101694,2024-05-21,West,Mumbai,Electronics,Monitor,Customer_609,17,73685,5000,1247645.0,98718
101695,2023-10-28,East,Kolkata,Office Supplies,Notebook,Customer_806,27,41658,100,1124666.0,143973
101696,2023-12-15,North,Delhi,Electronics,Keyboard,Customer_681,5,33953,5000,164765.0,23873
101697,2023-10-19,West,Mumbai,Office Supplies,Marker Set,Customer_77,16,40520,2000,646320.0,80760
101698,2023-04-27,East,Bhubaneswar,Office Supplies,Notebook,Customer_891,5,68906,1000,343530.0,68667
101699,2023-08-26,North,Lucknow,Furniture,Bookshelf,Customer_910,4,24036,1000,95144.0,9807
101700,2025-06-10,North,Lucknow,Furniture,Sofa,Customer_773,18,10541,5000,184738.0,42157
101701,2024-11-04,East,Patna,Electronics,Camera,Customer_771,30,5439,200,162970.0,45584
101702,2023-02-13,East,Patna,Office Supplies,Notebook,Customer_141,3,12462,1000,36386.0,1855
101703,2023-09-11,West,Ahmedabad,Furniture,Sofa,Customer_110,9,20915,1000,187235.0,53345
101704,2023-01-18,North,Lucknow,Electronics,Tablet,Customer_665,30,74681,2000,2238430.0,596928
101705,2025-06-15,West,Pune,Office Supplies,Stapler,Customer_130,6,66905,100,401330.0,-9068
101706,2025-04-24,East,Bhubaneswar,Furniture,Sofa,Customer_244,2,56424,100,112748.0,22923
101707,2025-05-26,East,Patna,Electronics,Camera,Customer_998,19,54041,1000,1025779.0,125058
101708,2023-09-17,North,Jaipur,Furniture,Table,Customer_620,16,290,0,4640.0,702
101709,2023-09-13,South,Hyderabad,Office Supplies,Whiteboard,Customer_123,22,32708,100,719476.0,163872
101710,2025-01-04,North,Delhi,Office Supplies,Printer Ink,Customer_137,7,36347,0,254429.0,49268
101711,2023-05-07,North,Delhi,Furniture,Desk,Customer_350,7,58698,100,410786.0,35634
101712,2023-05-30,East,Patna,Furniture,Cabinet,Customer_676,17,36153,500,614101.0,132510
101713,2023-02-20,South,Kochi,Furniture,Chair,Customer_891,22,31920,500,701740.0,120859
101714,2024-02-28,East,Kolkata,Furniture,Cabinet,Customer_163,2,7910,2000,13820.0,2275
101715,2024-06-26,North,Lucknow,Electronics,Keyboard,Customer_287,6,55956,5000,330736.0,17675
101716,2024-05-03,North,Jaipur,Furniture,Bookshelf,Customer_660,8,58996,100,471868.0,104805
101717,2024-01-29,West,Ahmedabad,Electronics,Smartphone,Customer_226,15,17596,0,263940.0,64731
101718,2024-11-05,South,Hyderabad,Electronics,Keyboard,Customer_739,12,68523,200,822076.0,182892
101719,2023-09-08,East,Ranchi,Electronics,Monitor,Customer_581,29,14140,100,409960.0,112613
101720,2024-08-04,South,Kochi,Office Supplies,Notebook,Customer_153,1,43009,5000,38009.0,8453
101721,2025-04-03,East,Kolkata,Furniture,Chair,Customer_192,4,40252,2000,159008.0,38327
101722,2024-04-28,East,Bhubaneswar,Office Supplies,Printer Ink,Customer_686,27,78949,1000,2130623.0,406960
101723,2024-05-19,South,Hyderabad,Furniture,Desk,Customer_879,11,46877,500,515147.0,123497
101724,2025-06-06,South,Kochi,Office Supplies,Notebook,Customer_707,3,13625,1000,39875.0,10925
101725,2024-03-27,North,Chandigarh,Furniture,Cabinet,Customer_548,24,9616,0,230784.0,50827
101726,2024-02-23,South,Hyderabad,Office Supplies,Printer Paper,Customer_224,12,12795,0,153540.0,17521
101727,2023-05-02,North,Lucknow,Office Supplies,Whiteboard,Customer_912,15,27505,0,412575.0,55781
101728,2023-06-21,North,Lucknow,Office Supplies,Whiteboard,Customer_765,21,31715,0,666015.0,112558
101729,2024-08-12,North,Jaipur,Electronics,Camera,Customer_909,11,13219,0,145409.0,25581
101730,2023-01-28,East,Kolkata,Furniture,Table,Customer_358,30,46879,5000,1401370.0,228547
101731,2023-07-20,North,Delhi,Office Supplies,Marker Set,Customer_198,6,20672,100,123932.0,29045
101732,2025-01-13,South,Hyderabad,Electronics,Keyboard,Customer_472,2,59012,100,117924.0,24134
101733,2023-06-12,South,Chennai,Office Supplies,Marker Set,Customer_855,22,56699,100,1247278.0,276869
101734,2023-04-22,West,Surat,Electronics,Tablet,Customer_384,2,69965,100,139830.0,30917
101735,2023-09-30,North,Chandigarh,Electronics,Monitor,Customer_158,14,14313,500,199882.0,21450
101736,2024-09-17,East,Ranchi,Electronics,Projector,Customer_546,22,74456,100,1637932.0,472387
101737,2024-07-02,West,Ahmedabad,Furniture,Bookshelf,Customer_621,7,2725,100,18975.0,2873
101738,2025-05-27,West,Mumbai,Office Supplies,Notebook,Customer_816,23,16717,0,384491.0,41307
101739,2023-08-26,North,Jaipur,Furniture,Table,Customer_595,23,17823,0,409929.0,73577
101740,2023-12-14,South,Hyderabad,Electronics,Printer,Customer_879,20,71359,0,1427180.0,157523
101741,2023-07-30,North,Lucknow,Furniture,Bookshelf,Customer_563,5,23471,0,117355.0,18416
101742,2024-10-11,South,Hyderabad,Office Supplies,Stapler,Customer_92,17,19475,1000,330075.0,53005
101743,2025-03-04,North,Lucknow,Furniture,Chair,Customer_698,9,44360,0,399240.0,-947
101744,2025-04-04,North,Delhi,Electronics,SSD,Customer_169,25,76887,0,1922175.0,135817
101745,2023-11-17,North,Jaipur,Office Supplies,Stapler,Customer_381,2,79381,0,158762.0,36484
101746,2023-06-01,West,Mumbai,Office Supplies,Stapler,Customer_297,25,38391,200,959575.0,86187
101747,2024-05-28,West,Ahmedabad,Furniture,Sofa,Customer_933,25,10140,100,253400.0,23802
101748,2023-01-03,North,Lucknow,Furniture,Cabinet,Customer_42,17,57075,500,969775.0,54853
101749,2023-06-03,East,Bhubaneswar,Furniture,Bookshelf,Customer_652,11,11724,200,128764.0,29741
101750,2023-11-26,West,Surat,Office Supplies,Notebook,Customer_242,14,19665,5000,270310.0,31721
101751,2023-02-10,East,Kolkata,Furniture,Bookshelf,Customer_842,6,75705,500,453730.0,105446
101752,2023-12-30,West,Mumbai,Furniture,Chair,Customer_247,14,79018,5000,1101252.0,224162
101753,2024-06-25,North,Chandigarh,Electronics,Monitor,Customer_63,9,6258,0,56322.0,14999
101754,2023-09-12,North,Delhi,Furniture,Table,Customer_751,9,23358,1000,209222.0,60070
101755,2023-03-09,South,Kochi,Office Supplies,Printer Paper,Customer_542,21,8510,500,178210.0,20841
101756,2025-01-18,South,Kochi,Office Supplies,Stapler,Customer_303,24,22496,1000,538904.0,103930
101757,2025-01-12,East,Ranchi,Furniture,Chair,Customer_22,8,55123,5000,435984.0,99948
101758,2024-02-04,West,Pune,Electronics,Keyboard,Customer_984,25,33110,0,827750.0,136985
101759,2023-07-11,East,Ranchi,Electronics,SSD,Customer_969,25,49077,5000,1221925.0,149872
101760,2025-06-05,West,Pune,Office Supplies,Stapler,Customer_378,11,71333,2000,782663.0,75713
101761,2025-04-14,North,Delhi,Furniture,Cabinet,Customer_316,14,36772,5000,509808.0,62528
101762,2023-10-10,North,Chandigarh,Office Supplies,Notebook,Customer_378,8,72987,2000,581896.0,101972
101763,2024-12-04,East,Bhubaneswar,Furniture,Sofa,Customer_852,23,8164,2000,185772.0,41253
101764,2024-06-22,North,Lucknow,Electronics,Mouse,Customer_939,7,27485,5000,187395.0,47970
101765,2023-04-07,East,Patna,Office Supplies,Notebook,Customer_405,24,29182,5000,695368.0,59352
101766,2024-11-26,West,Surat,Office Supplies,Notebook,Customer_558,2,79589,100,159078.0,17542
101767,2023-02-05,South,Kochi,Electronics,Tablet,Customer_415,21,42438,100,891098.0,53290
101768,2025-05-28,North,Delhi,Office Supplies,Whiteboard,Customer_509,25,43018,500,1074950.0,79360
101769,2025-03-08,West,Mumbai,Electronics,Tablet,Customer_214,27,3582,5000,91714.0,5259
101770,2024-04-28,West,Mumbai,Office Supplies,Printer Paper,Customer_858,20,68764,0,1375280.0,152788
101771,2024-09-27,West,Ahmedabad,Office Supplies,Marker Set,Customer_843,20,15789,2000,313780.0,86912
101772,2025-04-07,South,Kochi,Furniture,Sofa,Customer_812,12,17653,0,211836.0,14630
101773,2023-01-28,North,Lucknow,Electronics,Printer,Customer_300,8,30423,500,242884.0,44319
101774,2023-03-17,South,Kochi,Electronics,Tablet,Customer_835,24,20767,100,498308.0,100479
101775,2025-02-02,South,Kochi,Furniture,Bookshelf,Customer_346,14,10159,0,142226.0,16183
101776,2025-03-22,East,Bhubaneswar,Office Supplies,Whiteboard,Customer_418,24,5716,5000,132184.0,18731
101777,2023-05-12,East,Bhubaneswar,Furniture,Cabinet,Customer_439,14,6176,1000,85464.0,19094
101778,2024-09-14,West,Mumbai,Electronics,Mouse,Customer_896,2,68291,100,136482.0,19152
101779,2023-06-29,North,Delhi,Furniture,Chair,Customer_702,15,9626,200,144190.0,41105
101780,2023-04-22,South,Chennai,Furniture,Bookshelf,Customer_54,27,56433,1000,1522691.0,285615
101781,2023-09-28,West,Surat,Furniture,Sofa,Customer_660,29,18790,1000,543910.0,55867
101782,2025-03-09,East,Kolkata,Electronics,Mouse,Customer_312,29,72783,0,2110707.0,524411
101783,2023-02-17,South,Chennai,Furniture,Chair,Customer_489,28,72227,2000,2020356.0,552428
101784,2024-12-08,South,Hyderabad,Office Supplies,Marker Set,Customer_630,24,16370,0,392880.0,29709
101785,2023-01-17,North,Delhi,Office Supplies,Marker Set,Customer_579,19,8598,5000,158362.0,19373
101786,2024-03-06,West,Ahmedabad,Office Supplies,Printer Paper,Customer_413,25,78461,2000,1959525.0,378574
101787,2025-05-24,West,Ahmedabad,Office Supplies,Stapler,Customer_620,25,78783,2000,1967575.0,457342
101788,2023-09-12,West,Mumbai,Office Supplies,Marker Set,Customer_149,18,48096,1000,864728.0,126271
101789,2025-05-27,South,Chennai,Office Supplies,Notebook,Customer_302,1,65693,200,65493.0,12598
101790,2024-03-16,South,Hyderabad,Electronics,Monitor,Customer_190,27,29332,200,791764.0,194086
101791,2024-04-13,West,Mumbai,Furniture,Sofa,Customer_717,1,73226,500,72726.0,6454
101792,2023-08-22,West,Mumbai,Office Supplies,Printer Ink,Customer_179,24,28399,200,681376.0,129744
101793,2023-05-22,South,Chennai,Office Supplies,Stapler,Customer_617,30,47522,2000,1423660.0,158012
101794,2024-03-20,North,Lucknow,Electronics,SSD,Customer_984,14,15540,100,217460.0,59923
101795,2023-09-30,East,Kolkata,Office Supplies,Printer Paper,Customer_416,19,47118,1000,894242.0,195962
101796,2025-04-08,North,Jaipur,Office Supplies,Printer Ink,Customer_353,14,9642,5000,129988.0,13539
101797,2025-02-07,West,Mumbai,Office Supplies,Stapler,Customer_904,5,25041,5000,120205.0,21892
101798,2025-05-20,North,Lucknow,Electronics,Keyboard,Customer_409,18,19623,100,353114.0,69529
101799,2024-03-20,East,Kolkata,Electronics,Tablet,Customer_490,25,29425,0,735625.0,37979
101800,2023-07-17,West,Surat,Electronics,Laptop,Customer_120,27,50849,1000,1371923.0,137898
101801,2024-10-06,East,Kolkata,Electronics,Monitor,Customer_385,17,7438,1000,125446.0,26603
101802,2024-08-19,North,Lucknow,Electronics,Smartphone,Customer_418,25,23324,5000,578100.0,119888
101803,2024-05-22,West,Surat,Office Supplies,Printer Paper,Customer_52,24,48381,100,1161044.0,243094
101804,2025-01-13,West,Surat,Office Supplies,Marker Set,Customer_401,6,7726,2000,44356.0,12673
101805,2025-06-12,West,Surat,Office Supplies,Printer Paper,Customer_611,5,45260,0,226300.0,42740
101806,2024-02-11,West,Surat,Furniture,Desk,Customer_165,19,78978,0,1500582.0,363558
101807,2023-11-18,East,Kolkata,Electronics,Mouse,Customer_208,15,30523,0,457845.0,130170
101808,2023-01-11,East,Bhubaneswar,Electronics,SSD,Customer_938,13,14349,500,186037.0,34634
101809,2024-03-08,South,Hyderabad,Office Supplies,Notebook,Customer_81,20,21514,0,430280.0,62372
101810,2024-04-03,South,Chennai,Electronics,Smartphone,Customer_508,18,75261,200,1354498.0,195041
101811,2025-06-03,North,Lucknow,Furniture,Bookshelf,Customer_607,2,22211,5000,39422.0,7675
101812,2023-08-31,West,Ahmedabad,Office Supplies,Notebook,Customer_997,27,12488,500,336676.0,40013
101813,2024-04-19,West,Pune,Office Supplies,Marker Set,Customer_852,4,52313,500,208752.0,38315
101814,2025-04-20,West,Pune,Electronics,Monitor,Customer_15,27,21265,2000,572155.0,41805
101815,2025-04-29,South,Bengaluru,Office Supplies,Printer Paper,Customer_268,17,55132,100,937144.0,180990
101816,2023-04-28,West,Surat,Electronics,Camera,Customer_888,27,30460,5000,817420.0,208962
101817,2024-05-19,South,Chennai,Furniture,Desk,Customer_347,8,75128,5000,596024.0,96800
101818,2024-02-19,West,Surat,Office Supplies,Notebook,Customer_465,16,8107,500,129212.0,34270
101819,2023-08-18,South,Bengaluru,Furniture,Desk,Customer_386,18,18925,0,340650.0,73146
101820,2024-04-03,East,Patna,Office Supplies,Printer Paper,Customer_89,13,48077,0,625001.0,152701
101821,2023-03-16,North,Lucknow,Furniture,Sofa,Customer_154,24,9650,1000,230600.0,49077
101822,2024-11-29,South,Chennai,Office Supplies,Printer Ink,Customer_993,15,77979,0,1169685.0,221516
101823,2023-05-10,East,Bhubaneswar,Furniture,Sofa,Customer_624,18,37954,5000,678172.0,-3094
101824,2025-01-06,North,Lucknow,Electronics,Projector,Customer_709,24,30220,2000,723280.0,188371
101825,2024-07-20,East,Patna,Office Supplies,Printer Paper,Customer_306,29,79476,200,2304604.0,602732
101826,2023-02-06,North,Delhi,Furniture,Bookshelf,Customer_463,21,71624,1000,1503104.0,247217
101827,2024-07-06,West,Mumbai,Furniture,Chair,Customer_241,29,71399,500,2070071.0,335133
101828,2024-04-17,South,Bengaluru,Office Supplies,Printer Ink,Customer_282,13,10322,1000,133186.0,8772
101829,2023-06-07,West,Surat,Furniture,Sofa,Customer_154,28,75413,500,2111064.0,372500
101830,2024-06-20,South,Chennai,Office Supplies,Whiteboard,Customer_201,16,5104,5000,76664.0,16162
101831,2023-01-31,North,Jaipur,Office Supplies,Printer Paper,Customer_699,21,31227,200,655567.0,41279
101832,2023-06-21,East,Ranchi,Furniture,Table,Customer_635,11,59952,1000,658472.0,39231
101833,2024-04-16,East,Bhubaneswar,Office Supplies,Marker Set,Customer_873,12,35269,200,423028.0,40457
101834,2023-05-17,West,Pune,Electronics,SSD,Customer_847,27,38656,100,1043612.0,218715
101835,2023-03-23,East,Ranchi,Electronics,Mouse,Customer_560,29,75151,0,2179379.0,294317
101836,2023-06-21,East,Bhubaneswar,Office Supplies,Marker Set,Customer_740,30,63447,100,1903310.0,530049
101837,2024-01-14,South,Kochi,Office Supplies,Printer Paper,Customer_890,23,29233,200,672159.0,122625
101838,2024-05-16,North,Chandigarh,Office Supplies,Notebook,Customer_574,23,51377,200,1181471.0,167120
101839,2025-04-24,East,Ranchi,Office Supplies,Marker Set,Customer_17,20,42100,5000,837000.0,143915
101840,2023-03-18,East,Bhubaneswar,Electronics,Mouse,Customer_314,21,15825,2000,330325.0,90332
101841,2023-08-30,North,Jaipur,Office Supplies,Printer Ink,Customer_169,2,26202,1000,51404.0,13275
101842,2023-12-01,East,Kolkata,Electronics,SSD,Customer_216,13,40415,0,525395.0,68990
101843,2024-05-02,East,Bhubaneswar,Electronics,Mouse,Customer_747,6,48086,1000,287516.0,78067
101844,2025-05-16,North,Chandigarh,Furniture,Cabinet,Customer_872,11,6102,0,67122.0,19462
101845,2023-05-05,South,Bengaluru,Furniture,Desk,Customer_37,25,46481,100,1161925.0,190739
101846,2025-05-14,West,Mumbai,Office Supplies,Stapler,Customer_855,5,62754,0,313770.0,36999
101847,2024-03-02,East,Ranchi,Electronics,Tablet,Customer_958,11,73160,5000,799760.0,222511
101848,2023-06-21,North,Lucknow,Office Supplies,Whiteboard,Customer_426,26,59053,1000,1534378.0,246344
101849,2024-03-08,South,Kochi,Office Supplies,Marker Set,Customer_523,11,36749,1000,403239.0,83891
101850,2023-05-02,East,Patna,Office Supplies,Whiteboard,Customer_295,6,65902,100,395312.0,49862
101851,2024-01-17,North,Jaipur,Furniture,Desk,Customer_140,30,920,0,27600.0,1675
101852,2023-08-02,South,Hyderabad,Electronics,Mouse,Customer_135,21,15269,5000,315649.0,41506
101853,2023-07-06,North,Lucknow,Furniture,Cabinet,Customer_35,17,26850,2000,454450.0,94639
101854,2025-01-03,North,Lucknow,Furniture,Bookshelf,Customer_872,17,68885,1000,1170045.0,170553
101855,2025-01-06,West,Pune,Furniture,Table,Customer_960,8,55552,500,443916.0,121951
101856,2023-10-22,East,Ranchi,Electronics,Laptop,Customer_133,12,67643,2000,809716.0,182931
101857,2025-01-24,South,Bengaluru,Office Supplies,Printer Paper,Customer_825,27,22758,2000,612466.0,113821
101858,2024-10-01,South,Hyderabad,Electronics,Tablet,Customer_205,20,18871,5000,372420.0,78687
101859,2023-06-13,North,Delhi,Furniture,Table,Customer_9,29,11876,1000,343404.0,38182
101860,2024-04-11,South,Kochi,Furniture,Desk,Customer_546,6,61921,500,371026.0,66662
101861,2023-09-30,South,Hyderabad,Furniture,Cabinet,Customer_476,11,34223,2000,374453.0,109836
101862,2025-04-16,West,Pune,Furniture,Chair,Customer_884,19,4385,200,83115.0,7115
101863,2025-01-05,West,Surat,Office Supplies,Whiteboard,Customer_247,24,13502,500,323548.0,20472
101864,2025-01-04,West,Mumbai,Office Supplies,Printer Ink,Customer_180,3,60021,2000,178063.0,18477
101865,2023-08-08,South,Hyderabad,Electronics,SSD,Customer_187,6,20441,1000,121646.0,35131
101866,2024-07-17,West,Pune,Electronics,Camera,Customer_819,11,76800,0,844800.0,177483
101867,2023-07-28,South,Hyderabad,Electronics,SSD,Customer_669,12,32149,5000,380788.0,74025
101868,2023-06-15,East,Patna,Furniture,Cabinet,Customer_126,16,60789,2000,970624.0,228984
101869,2025-03-04,West,Ahmedabad,Electronics,Laptop,Customer_585,11,34314,5000,372454.0,42263
101870,2024-03-26,West,Mumbai,Electronics,Smartphone,Customer_619,27,76418,500,2062786.0,104525
101871,2025-01-06,North,Chandigarh,Electronics,SSD,Customer_253,22,78205,500,1720010.0,412693
